Response_ID,Progress,duration,participant_gender_category,participant_gender_category_other,participant_age,participant_language,participant_language_other,participant_education,participant_gender_scale,participant_political_scale,participant_optimism_scale,participant_location_scale,Device,survey_version,timing_gender,timing_valence,timing_political,timing_location,timing_age,version,participant_sample
R_3n8wu2d51X8Ikpf,100,1137,female,NA,21,Czech,NA,high school,1,-1,1,1,not_mobile,PRIMUS_survey_23,187.715,203.762,215.504,169.182,267.96,cz_words_sociolex,university
R_2Ecc3sObXngPL1X,100,115292,female,NA,20,Czech,NA,high school,2,0,1,1,not_mobile,PRIMUS_survey_23,982.633,3205.799,401.215,308.624,504.781,cz_words_sociolex,university
R_2YypSW281FHkxMB,100,2466,female,NA,24,Czech,NA,university,1,0,2,2,not_mobile,PRIMUS_survey_23,338.897,389.096,298.834,342.702,488.833,cz_words_sociolex,university
R_1QFOH5kPua7mbky,100,2349,female,NA,20,Czech,NA,high school,3,-2,2,1,mobile,PRIMUS_survey_23,348.331,316.73,371.449,473.875,558.485,cz_words_sociolex,university
R_3G3pThJh0aZYtnu,100,2056,male,NA,22,Czech,NA,high school,-2,0,2,-2,not_mobile,PRIMUS_survey_23,277.781,287.524,297.164,313.507,666.828,cz_words_sociolex,university
R_3kEOsDhIgE6EmRT,100,1255,female,NA,19,Czech,NA,high school,1,0,1,1,not_mobile,PRIMUS_survey_23,155.453,227.355,148.693,147.101,429.697,cz_words_sociolex,university
R_2wgAsKXOcOdpwxu,100,4256,female,NA,21,Czech,NA,high school,3,-2,1,2,mobile,PRIMUS_survey_23,499.779,645.109,648.25,446.213,901.066,cz_words_sociolex,university
R_z8NZskIs8MJlCYF,100,3303,female,NA,19,Czech,NA,high school,2,-2,1,-1,not_mobile,PRIMUS_survey_23,500.187,485.192,599.635,589.207,887.964,cz_words_sociolex,university
R_3PbsMYMImThd46R,100,3614,female,NA,26,Czech,NA,university,3,-3,1,0,mobile,PRIMUS_survey_23,561.408,469.501,872.811,728.788,670.2,cz_words_sociolex,university
R_pRkrPpK4RTrgpLr,100,3089,female,NA,21,Czech,NA,high school,2,-2,2,1,not_mobile,PRIMUS_survey_23,256.443,241.25,421.021,1772.242,300.801,cz_words_sociolex,university
R_TtR6uDf21kv9M5j,100,1936,male,NA,20,Czech,NA,high school,-2,-2,2,2,not_mobile,PRIMUS_survey_23,279.933,329.356,373.737,357.03,472.088,cz_words_sociolex,university
R_2rVJwUd0Lj4KMtk,100,1423,female,NA,20,Czech,NA,high school,1,-3,0,1,not_mobile,PRIMUS_survey_23,244.958,204.025,244.939,239.831,331.896,cz_words_sociolex,university
R_1rwbQE0mzrYZQxc,100,2279,male,NA,23,Czech,NA,university,-3,2,-1,1,not_mobile,PRIMUS_survey_23,428.94,359.789,345.329,425.933,399.56,cz_words_sociolex,university
R_eEcTG0e8GNeLVnP,100,1757,female,NA,22,Czech,NA,university,2,-2,-1,3,not_mobile,PRIMUS_survey_23,241.412,267.196,258.014,217.762,540.997,cz_words_sociolex,university
R_9sN6GXPO1dM4SgV,100,1979,female,NA,23,Czech,NA,university,2,-1,2,-3,not_mobile,PRIMUS_survey_23,401.149,282.584,262.968,247.779,459.599,cz_words_sociolex,university
R_3MMujz40A5HneYa,100,1411,female,NA,19,Czech,NA,high school,1,-2,2,1,not_mobile,PRIMUS_survey_23,180.54,178.822,221.42,306.822,464.199,cz_words_sociolex,university
R_1jfH1agk8xgnjyo,100,1998,female,NA,20,Czech,NA,high school,3,0,2,-1,not_mobile,PRIMUS_survey_23,228.371,321.998,583.496,247.663,436.259,cz_words_sociolex,university
R_2rzflUEQnMFSiDn,100,2498,female,NA,20,Czech,NA,high school,3,-2,-1,-1,not_mobile,PRIMUS_survey_23,285.6,361.801,510.399,444.963,648.159,cz_words_sociolex,university
R_1nN5Gd5fKZhhgx5,93,2156,female,NA,25,Czech,NA,university,3,0,1,0,not_mobile,PRIMUS_survey_23,306.795,291.601,392.4,323.1,490.782,cz_words_sociolex,university
R_1dd8URFBRl1VC41,100,1807,female,NA,21,Czech,NA,high school,2,-3,1,1,not_mobile,PRIMUS_survey_23,256.556,199.186,297.047,191.024,297.596,cz_words_sociolex,university
R_3oZp3oIFgDxvQvB,100,3256,female,NA,20,Czech,NA,high school,2,-2,2,-2,not_mobile,PRIMUS_survey_24,487.94,494.785,613.969,481.003,796.057,cz_words_sociolex,university
R_1FRK06dFalehJtE,100,1559,female,NA,24,Czech,NA,university,2,-1,1,0,not_mobile,PRIMUS_survey_24,246.905,231.235,268.791,223.561,356.57,cz_words_sociolex,university
R_1EaobdzcNRWD3y0,100,3155,female,NA,19,Czech,NA,high school,3,-2,1,2,not_mobile,PRIMUS_survey_24,361.831,407.846,397.145,523.033,665.672,cz_words_sociolex,university
R_3dPW35SGbtI7p16,100,2868,female,NA,28,Czech,NA,university,3,2,2,3,mobile,PRIMUS_survey_24,401.822,548.225,409.693,771.9,399.23,cz_words_sociolex,university
R_TubCBpvRYqaPOyB,100,2175,female,NA,20,Czech,NA,high school,2,-2,-1,1,not_mobile,PRIMUS_survey_24,362.039,312.862,303.108,384.264,471.088,cz_words_sociolex,university
R_3iRmKhyAEqbMFm5,100,1079,male,NA,25,Czech,NA,university,-1,-2,2,0,not_mobile,PRIMUS_survey_24,181.312,267.586,146.871,186.682,210.559,cz_words_sociolex,university
R_2rIW1qlF0opqyGq,93,2679,female,NA,21,Czech,NA,high school,2,-1,-3,0,not_mobile,PRIMUS_survey_24,401.192,494.925,313.597,419.401,637.795,cz_words_sociolex,university
R_1eCqCz4gOkr5rW5,100,5659,male,NA,22,Czech,NA,high school,-2,-1,2,1,not_mobile,PRIMUS_survey_24,533.537,826.032,578.597,478.465,1650.57,cz_words_sociolex,university
R_5vv6Ajd3MDiFzyN,100,1707,male,NA,27,Czech,NA,high school,0,0,0,0,not_mobile,PRIMUS_survey_24,175.514,356.767,223.987,419.319,427.01,cz_words_sociolex,university
R_3EiPtVZKsMAbMlT,100,2524,male,NA,20,Czech,NA,high school,-2,-1,2,1,not_mobile,PRIMUS_survey_24,249.001,290.112,286.88,262.935,388.959,cz_words_sociolex,university
R_xE3bs2O4suPTWjT,100,2827,female,NA,21,Czech,NA,high school,3,0,1,1,not_mobile,PRIMUS_survey_24,276.655,467.993,604.499,282.787,504.615,cz_words_sociolex,university
R_6eQXXYBa7hGNq9z,100,2641,female,NA,21,Czech,NA,high school,1,-2,-1,0,mobile,PRIMUS_survey_24,283.687,319.738,329.82,413.665,490.03,cz_words_sociolex,university
R_2AFtQdJyGP6FwF0,100,2112,female,NA,25,Czech,NA,university,2,-1,2,3,mobile,PRIMUS_survey_24,252.795,260.263,390.131,305.609,287.377,cz_words_sociolex,university
R_UEZbeGyn7VYnrVf,100,2182,female,NA,21,Czech,NA,high school,3,-1,-1,0,mobile,PRIMUS_survey_24,295.337,540.72,328.381,373.493,410.634,cz_words_sociolex,university
R_p67lQDJr2XRoKzf,100,3608,female,NA,19,Czech,NA,high school,2,-3,2,-2,not_mobile,PRIMUS_survey_24,453.534,370.182,453.397,567.88,1494.633,cz_words_sociolex,university
R_2UY4a8c3nwtCxO5,100,1142,female,NA,22,Czech,NA,university,3,1,1,0,not_mobile,PRIMUS_survey_24,219.361,205.031,267.784,196.353,191.619,cz_words_sociolex,university
R_2du7XUi2HIuDKLw,100,2876,female,NA,21,Czech,NA,high school,3,1,0,1,mobile,PRIMUS_survey_24,302.963,681.858,353.36,856.626,426.308,cz_words_sociolex,university
R_1OC9YpPt2d59hN4,100,3416,female,NA,21,Czech,NA,high school,2,-2,1,-1,mobile,PRIMUS_survey_24,605.127,536.173,551.839,395.4,915.238,cz_words_sociolex,university
R_27dvMzt7OBQAjpv,100,2081,female,NA,23,Czech,NA,high school,1,-1,2,0,not_mobile,PRIMUS_survey_24,294.989,436.812,301.199,293.845,444.993,cz_words_sociolex,university
R_3PbidhcqhzFSohm,100,80325,female,NA,19,Czech,NA,high school,3,-1,1,0,mobile,PRIMUS_survey_24,474.101,737.476,585.753,514.292,603.829,cz_words_sociolex,university
R_3njHdbqcEFPtWrB,100,82904,female,NA,20,Czech,NA,high school,1,0,-1,2,not_mobile,PRIMUS_survey_24,302.135,270.388,249.377,285.228,552.135,cz_words_sociolex,university
R_1pXyqZLdLTLq22u,100,2531,female,NA,21,Czech,NA,high school,2,-1,-1,1,not_mobile,PRIMUS_survey_24,303.084,351.516,338.283,377.286,501.152,cz_words_sociolex,university
R_3IVQPY5Z0oLxuVG,100,2067,female,NA,20,Czech,NA,high school,2,-2,2,0,not_mobile,PRIMUS_survey_24,335.671,245.699,208.08,575.532,299.293,cz_words_sociolex,university
R_2RUMnMZppNnP5L3,100,1982,male,NA,19,Czech,NA,high school,-1,-1,2,0,not_mobile,PRIMUS_survey_24,428.081,311.061,321.827,227.39,303.39,cz_words_sociolex,university
R_BKtEPPd6Q2BZPHj,100,81917,female,NA,24,Czech,NA,university,2,-1,1,1,not_mobile,PRIMUS_survey_24,889.204,450.473,967.862,621.539,723.095,cz_words_sociolex,university
R_ZrAHEHjhJ5vxc53,100,7579,female,NA,20,Czech,NA,high school,2,-2,0,-1,not_mobile,PRIMUS_survey_24,222.145,236.098,228.079,281.099,768.318,cz_words_sociolex,university
R_1GIyevzlNxRSQZa,100,16662,female,NA,20,Czech,NA,high school,3,-2,1,2,not_mobile,PRIMUS_survey_24,353.238,427.89,1332.089,416.107,630.716,cz_words_sociolex,university
R_bfJoJ0nEGyPXB5f,100,2010,female,NA,22,Czech,NA,high school,1,0,2,-2,mobile,PRIMUS_survey_24,287.051,312.333,307.166,260.279,650.945,cz_words_sociolex,university
R_9nUmQx99TmbPa2R,100,1876,female,NA,20,Czech,NA,high school,2,-1,-1,-1,not_mobile,PRIMUS_survey_24,250.491,233.788,311.199,372.202,567.756,cz_words_sociolex,university
R_u8PAr3GMXVwZqKJ,100,2687,male,NA,21,Czech,NA,high school,-2,-1,0,-2,mobile,PRIMUS_survey_24,517.31,339.562,328.004,294.834,530.19,cz_words_sociolex,university
R_sYz0JlKhVeQuZxL,93,4297,female,NA,22,Czech,NA,high school,3,1,2,0,not_mobile,PRIMUS_survey_24,464.489,289.169,783.002,217.371,363.377,cz_words_sociolex,university
R_3h5Td0AiEXjKh6r,100,5893,female,NA,20,Czech,NA,high school,2,-2,1,2,mobile,PRIMUS_survey_24,522.312,389.102,491.994,395.961,1030.058,cz_words_sociolex,university
R_RWQZqgcoqZyilrz,100,2614,female,NA,22,Czech,NA,university,3,-2,2,1,not_mobile,PRIMUS_survey_24,546.623,405.4,269.808,343.516,769.372,cz_words_sociolex,university
R_2t9C2wenP1y7hbs,93,2945,male,NA,26,Czech,NA,university,1,-2,2,2,not_mobile,PRIMUS_survey_24,542.751,389.599,734.275,375.101,581.34,cz_words_sociolex,university
R_1M3RH1s0XKPbQP3,100,1447,male,NA,24,Czech,NA,high school,-2,1,1,2,not_mobile,PRIMUS_survey_25,230.549,333.257,204.41,228.52,313.963,cz_words_sociolex,university
R_TwsqLUpuIEGfgVX,100,1673,female,NA,25,Czech,NA,university,2,2,1,2,not_mobile,PRIMUS_survey_25,278.335,237.168,326.054,216.076,346.674,cz_words_sociolex,university
R_2zw3F8RuxIvCibV,100,2733,female,NA,25,Czech,NA,university,0,0,-1,2,not_mobile,PRIMUS_survey_25,492.164,348.635,306.864,365.218,409.156,cz_words_sociolex,university
R_XGHV4MbOnG4XOA9,100,3223,female,NA,27,Czech,NA,university,0,0,-2,1,not_mobile,PRIMUS_survey_25,570.398,478.378,512.567,473.986,845.036,cz_words_sociolex,university
R_bIx97bruzKnrU89,100,1861,female,NA,22,Czech,NA,high school,2,-2,-2,2,not_mobile,PRIMUS_survey_25,256.539,255.528,250.981,406.652,464.063,cz_words_sociolex,university
R_3oGRjkHbjZM262Q,100,1522,female,NA,23,Czech,NA,university,1,-2,-2,2,not_mobile,PRIMUS_survey_25,248.039,279.546,346.993,215.354,356.798,cz_words_sociolex,university
R_2rkHjtaGclHSU4N,100,1098,female,NA,20,Czech,NA,high school,2,0,1,-2,not_mobile,PRIMUS_survey_25,172.252,165.963,136.864,175.624,359.342,cz_words_sociolex,university
R_3Ep7vyJO2SGMIm9,100,7488,female,NA,20,Czech,NA,high school,2,0,0,-1,not_mobile,PRIMUS_survey_25,353.872,270.445,541.712,323.663,1469.693,cz_words_sociolex,university
R_31zbg1AZX4UDO8R,100,2236,female,NA,24,Czech,NA,high school,3,1,-1,1,not_mobile,PRIMUS_survey_25,232.232,298.15,587.074,258.5,464.504,cz_words_sociolex,university
R_sySebPKbhomhYg9,100,1458,female,NA,20,Czech,NA,high school,0,0,-1,1,not_mobile,PRIMUS_survey_25,234.765,223.338,222.338,226.559,437.216,cz_words_sociolex,university
R_1M4DUgyrn9e8jh1,100,2201,female,NA,21,Czech,NA,high school,3,0,1,0,mobile,PRIMUS_survey_25,307.854,285.048,424.436,317.971,501.55,cz_words_sociolex,university
R_3IYm5wLxeB39NGb,100,3200,female,NA,24,Czech,NA,university,3,0,1,1,not_mobile,PRIMUS_survey_25,281.635,477.377,805.847,583.717,855.934,cz_words_sociolex,university
R_2CBc4SHqpJa7Ebr,100,4770,female,NA,24,Czech,NA,university,3,1,-1,-1,mobile,PRIMUS_survey_25,531.259,327.995,348.099,480.965,614.163,cz_words_sociolex,university
R_1msWMsEhXd1DRE5,100,2871,male,NA,22,Czech,NA,high school,-3,-2,-1,-1,not_mobile,PRIMUS_survey_25,549.68,493.312,461.002,461.671,693.96,cz_words_sociolex,university
R_2pSiPaA5BSxZV26,100,3169,female,NA,22,Czech,NA,high school,3,0,2,1,not_mobile,PRIMUS_survey_25,302.419,354.631,1415.304,316.868,367.135,cz_words_sociolex,university
R_1odx0U5iDAb3RBd,100,7139,female,NA,19,Czech,NA,high school,2,-1,0,-1,not_mobile,PRIMUS_survey_25,599.721,508.244,2299.436,728.189,1615.777,cz_words_sociolex,university
R_2Tn21SKV1GD2Qt1,100,2103,female,NA,23,Czech,NA,university,2,0,-1,-2,not_mobile,PRIMUS_survey_25,365.006,246.247,335.51,295.232,569.469,cz_words_sociolex,university
R_31dcXtrVKtbB6b5,100,2839,female,NA,20,Czech,NA,high school,3,-2,-1,1,not_mobile,PRIMUS_survey_25,562.97,383.34,474.04,717.35,506.763,cz_words_sociolex,university
R_1Lj3caNMx2YwvCl,100,1690,female,NA,22,Czech,NA,high school,3,0,1,3,mobile,PRIMUS_survey_25,288.305,279.096,392.309,267.443,356.343,cz_words_sociolex,university
R_20ZomddNZw18FlX,100,1889,female,NA,22,Czech,NA,high school,3,0,-1,1,not_mobile,PRIMUS_survey_25,334.128,214.492,374.102,297.647,451.138,cz_words_sociolex,university
R_1OjaQHb5oGmHlK8,100,20504,female,NA,21,Czech,NA,high school,3,-1,2,0,mobile,PRIMUS_survey_25,840.428,1779.997,483.093,667.787,706.074,cz_words_sociolex,university
R_1gpsGVaz37Y3wvx,100,24579,female,NA,21,Czech,NA,high school,3,1,1,-2,not_mobile,PRIMUS_survey_25,345.933,361.696,450.18,633.38,747.542,cz_words_sociolex,university
R_3R4ydSC6Hvq0tQz,100,2984,female,NA,23,Czech,NA,high school,3,1,2,0,not_mobile,PRIMUS_survey_25,586.35,368.905,437.247,349.462,513.481,cz_words_sociolex,university
R_ue13FKDlBRJPgsh,100,3412,female,NA,20,Czech,NA,high school,3,-2,1,1,mobile,PRIMUS_survey_25,435.109,329.378,509.627,605.12,604.602,cz_words_sociolex,university
R_10xEfmB9BRDNAs4,100,8435,female,NA,26,Czech,NA,high school,3,-2,1,-2,not_mobile,PRIMUS_survey_25,1037.659,300.639,309.188,1118.198,540.587,cz_words_sociolex,university
R_5akohyeENx3v8Fb,93,5140,female,NA,20,Czech,NA,high school,1,-2,0,-2,not_mobile,PRIMUS_survey_25,2200.004,350.518,545.173,406.734,477,cz_words_sociolex,university
R_1jIzSDW78QkHp3k,100,2819,female,NA,20,Czech,NA,high school,2,-2,1,1,not_mobile,PRIMUS_survey_25,343.425,312.047,695.949,317.652,662.448,cz_words_sociolex,university
R_3lSLTnHT6co4WaZ,100,1803,female,NA,19,Czech,NA,high school,2,-1,1,2,not_mobile,PRIMUS_survey_25,336.601,244.535,343.831,207.768,361.263,cz_words_sociolex,university
R_2ypaPn5k0g2IK7W,100,2579,female,NA,19,Czech,NA,high school,1,-1,2,-2,not_mobile,PRIMUS_survey_25,498.683,426.625,574.944,348.139,492.234,cz_words_sociolex,university
R_1gLRSiiFBRnzGEN,100,27694,female,NA,23,Czech,NA,university,0,-1,-1,1,not_mobile,PRIMUS_survey_25,274.449,310.538,341.018,301.144,460.793,cz_words_sociolex,university
R_31vDETbOzDekmnF,100,4991,female,NA,23,Czech,NA,university,2,0,1,-2,not_mobile,PRIMUS_survey_25,976.896,518.705,354.473,231.885,1217.195,cz_words_sociolex,university
R_tX61f5G8VfeyJHz,100,6581,female,NA,25,Czech,NA,university,0,-3,2,2,not_mobile,PRIMUS_survey_25,387.162,363.101,388.191,379.997,763.603,cz_words_sociolex,university
R_SDYQ7mQDPwzqGlj,100,8243,female,NA,21,Czech,NA,high school,3,-2,1,2,mobile,PRIMUS_survey_25,2641.068,836.615,2385.852,968.528,1046.991,cz_words_sociolex,university
R_3dS0QaJW62EPAxq,100,2426,female,NA,21,Czech,NA,high school,1,-2,1,1,mobile,PRIMUS_survey_25,399.082,335.9,455.896,385.066,500.38,cz_words_sociolex,university
R_2PBCgmztilHhFq5,100,24126,female,NA,21,Czech,NA,high school,2,-1,2,3,mobile,PRIMUS_survey_25,316.015,272.215,277.409,235.932,475.856,cz_words_sociolex,university
R_eD7tb1daoYXZBvj,100,2553,female,NA,22,Czech,NA,high school,0,0,2,1,not_mobile,PRIMUS_survey_25,341.096,379.118,416.081,311.78,914.743,cz_words_sociolex,university
R_3erjRSvZeQRfAb4,100,4373,female,NA,20,Czech,NA,high school,3,0,2,-2,not_mobile,PRIMUS_survey_25,1012.119,774.62,495.339,880.719,931.902,cz_words_sociolex,university
R_22ylWUpiEDNTDHg,100,1572,female,NA,24,Czech,NA,university,2,-2,1,2,not_mobile,PRIMUS_survey_25,257.053,286.094,311.908,225.327,400.39,cz_words_sociolex,university
R_yVJgmiqJnPrXN3X,100,7082,female,NA,24,Czech,NA,university,2,-1,1,-2,mobile,PRIMUS_survey_25,671.182,450.843,308.387,664.5,328.035,cz_words_sociolex,university
R_uaYz0SLmBMvgsKJ,100,5649,female,NA,20,Czech,NA,high school,2,0,2,1,not_mobile,PRIMUS_survey_25,254.436,276.962,469.753,269.748,349.65,cz_words_sociolex,university
R_11ZmpsyG543JKHO,100,6252,male,NA,27,Czech,NA,university,-1,-2,0,2,not_mobile,PRIMUS_survey_25,359.989,498.342,408.65,1349.089,569.7,cz_words_sociolex,university
R_29iWU3flnhX0xT5,100,2200,female,NA,20,Czech,NA,high school,1,1,0,3,not_mobile,PRIMUS_survey_25,508.687,211.224,308.118,702.828,323.542,cz_words_sociolex,university
R_87wrPwFxbdRaf6x,100,2276,female,NA,21,Czech,NA,high school,1,-2,2,2,not_mobile,PRIMUS_survey_25,355.234,328.958,273.527,571.795,450.393,cz_words_sociolex,university
R_YSu85gUkEALDq3n,100,2137,female,NA,21,Czech,NA,high school,2,-1,0,2,not_mobile,PRIMUS_survey_25,390.775,303.646,253.201,274.592,503.657,cz_words_sociolex,university
R_1FaHgxOkt7UuEMf,93,187781,self-report,nebinární,22,Czech,NA,high school,0,-3,-1,2,not_mobile,PRIMUS_survey_25,192.944,182.139,183.966,104.173,319.743,cz_words_sociolex,university
R_1mmZcH2vNljLdIE,100,10372,male,NA,21,Czech,NA,high school,-1,-3,1,3,not_mobile,PRIMUS_survey_25,530.361,399.651,525.073,615.039,6711.214,cz_words_sociolex,university
R_2aLcIijdqANg6K8,100,2836,male,NA,20,Czech,NA,high school,-2,1,3,2,not_mobile,PRIMUS_survey_25,306.31,279.684,1075.694,180.323,783.766,cz_words_sociolex,university
R_3CTtJoatEIAQRc4,100,2921,female,NA,20,Czech,NA,high school,3,-1,1,1,not_mobile,PRIMUS_survey_26,364.194,320.087,453.934,350.845,1248.039,cz_words_sociolex,university
R_32WwGywEslK8CrC,100,1540,female,NA,24,Czech,NA,high school,3,0,1,2,not_mobile,PRIMUS_survey_26,227.524,270.221,259.587,204.53,355.872,cz_words_sociolex,university
R_1po4rBOwu7lwqWt,100,13046,female,NA,21,Czech,NA,high school,1,-1,0,0,not_mobile,PRIMUS_survey_26,314.506,315.952,677.47,406.971,485.861,cz_words_sociolex,university
R_1HkIJwKWR6AvKLQ,100,1260,female,NA,26,Czech,NA,university,3,0,0,-3,not_mobile,PRIMUS_survey_26,155.662,231.688,247.242,169.203,291.389,cz_words_sociolex,university
R_3NKE0mSs7udqQ9w,100,2696,male,NA,21,Czech,NA,high school,-2,-1,1,0,not_mobile,PRIMUS_survey_26,305.122,315.676,499.629,421.801,713.359,cz_words_sociolex,university
R_3fK9b0RlVms61ol,100,1713,male,NA,20,Czech,NA,high school,-2,1,2,2,not_mobile,PRIMUS_survey_26,225.093,301.655,287.872,259.325,456.401,cz_words_sociolex,university
R_8wCJZtuNwFFg8N3,100,2113,female,NA,22,Czech,NA,high school,3,-1,1,1,not_mobile,PRIMUS_survey_26,662.963,426.361,217.416,260.042,250.529,cz_words_sociolex,university
R_1EfWkiz6w9NO1P1,100,2577,female,NA,21,Czech,NA,high school,0,-2,1,2,not_mobile,PRIMUS_survey_26,345.937,331.575,238.995,375.421,445.098,cz_words_sociolex,university
R_NW10nemiCAxqQql,100,2428,male,NA,20,Czech,NA,high school,-2,0,-1,-1,mobile,PRIMUS_survey_26,288.27,292.994,542.277,584.104,617.272,cz_words_sociolex,university
R_1rAfXlcW8youofa,100,4671,female,NA,20,Czech,NA,high school,2,0,2,0,mobile,PRIMUS_survey_26,363.128,336.755,989.36,366.354,990.911,cz_words_sociolex,university
R_1Qfq2s6ypang79G,100,4976,female,NA,22,Czech,NA,high school,2,-1,1,2,mobile,PRIMUS_survey_26,332.031,313.249,463.291,343.536,319.386,cz_words_sociolex,university
R_3oNr37WGCCsfu8l,100,4964,male,NA,30,Czech,NA,university,-2,1,2,2,not_mobile,PRIMUS_survey_26,540.955,1985.601,584.83,541.896,868.724,cz_words_sociolex,university
R_3LZIa8bPf34Bd9Y,100,2317,male,NA,24,Czech,NA,high school,-3,1,-2,-2,not_mobile,PRIMUS_survey_26,291.334,337.171,400.17,324.617,667.415,cz_words_sociolex,university
R_dbf8xnDVumwd8XL,100,4447,female,NA,23,Czech,NA,university,1,-1,1,0,not_mobile,PRIMUS_survey_26,486.228,702.659,647.292,306.104,530.785,cz_words_sociolex,university
R_cG4EhjdeaTHdfX3,100,1707,male,NA,20,Czech,NA,high school,-1,-2,0,1,not_mobile,PRIMUS_survey_26,247.72,298.64,236.155,206.771,462.062,cz_words_sociolex,university
R_9v0tsuZ2tGxSqDT,100,2584,female,NA,21,Czech,NA,high school,2,-2,-1,1,not_mobile,PRIMUS_survey_26,373.694,249.605,487.716,806.961,451.846,cz_words_sociolex,university
R_OPY1bYLTWE08phL,100,1719,female,NA,27,Czech,NA,university,2,-2,-2,2,mobile,PRIMUS_survey_26,279.365,501.634,316.892,265.151,159.352,cz_words_sociolex,university
R_eqCHpwsGHaGlNtL,100,5607,female,NA,21,Czech,NA,high school,3,-1,0,2,mobile,PRIMUS_survey_26,688.342,589.125,646.074,612.311,685.014,cz_words_sociolex,university
R_A5yhqx8kK2b42HL,100,3202,female,NA,20,Czech,NA,high school,2,-1,-1,1,not_mobile,PRIMUS_survey_26,337.195,226.786,196.404,1446.247,280.19,cz_words_sociolex,university
R_2ydP3tiZtowEu0y,100,2565,female,NA,26,Czech,NA,university,1,-3,-1,2,not_mobile,PRIMUS_survey_26,347.467,559.861,452.791,410.919,683.254,cz_words_sociolex,university
R_2aE1WDWpUrx8qM9,100,1711,female,NA,22,Czech,NA,university,2,-2,-1,1,not_mobile,PRIMUS_survey_26,321.07,284.435,349.587,329.599,319.935,cz_words_sociolex,university
R_3EcXF90styk7xcX,100,2367,female,NA,26,Czech,NA,university,2,0,0,1,mobile,PRIMUS_survey_26,389.013,342.195,434.595,444.116,572.391,cz_words_sociolex,university
R_3jfaQsCXHlYufkH,100,1577,female,NA,19,Czech,NA,high school,3,0,2,2,not_mobile,PRIMUS_survey_26,346.724,473.331,112.002,328.635,214.648,cz_words_sociolex,university
R_2ARqsKiPIbmOYKL,100,2325,female,NA,21,Czech,NA,high school,3,-1,2,-1,not_mobile,PRIMUS_survey_26,286.29,483.995,407.746,291.642,496.446,cz_words_sociolex,university
R_2tfDv4RgF6c2tcz,100,2039,female,NA,23,Czech,NA,university,2,-2,1,1,mobile,PRIMUS_survey_26,476.83,361.074,312.642,404.169,303.827,cz_words_sociolex,university
R_2boMy62uUJ8llst,100,1159,female,NA,28,Czech,NA,high school,2,1,2,2,not_mobile,PRIMUS_survey_26,243.697,201.656,158.441,149.456,234.897,cz_words_sociolex,university
R_6J5ZyEYUjzrRwzf,100,22578,male,NA,19,Czech,NA,high school,-2,-3,2,0,not_mobile,PRIMUS_survey_26,1070.149,959.454,1144.162,570.038,598.634,cz_words_sociolex,university
R_3ERwUD6kiuq1g9q,100,1962,female,NA,20,Czech,NA,high school,1,-3,2,3,not_mobile,PRIMUS_survey_26,210.939,237.338,209.391,286.949,512.684,cz_words_sociolex,university
R_uaor3zhg3m8OiC5,100,5085,female,NA,22,Czech,NA,high school,0,0,1,3,not_mobile,PRIMUS_survey_27,332.44,383.811,452.538,523.297,518.234,cz_words_sociolex,university
R_3k5HYQvaNRy1cyI,100,12291,female,NA,23,Czech,NA,high school,2,1,-2,-1,not_mobile,PRIMUS_survey_27,1004.109,3832.874,493.277,457.795,2842.895,cz_words_sociolex,university
R_1Fg3f6tCr4QnrH4,100,4097,female,NA,20,Czech,NA,high school,3,-1,2,3,mobile,PRIMUS_survey_27,462.031,370.104,435.713,379.047,901.716,cz_words_sociolex,university
R_ekUsDfSCPsHdYB3,100,1441,female,NA,21,Czech,NA,high school,2,0,0,2,not_mobile,PRIMUS_survey_27,265.671,222.768,176.276,218.668,463.753,cz_words_sociolex,university
R_2rH2UfT98xilwh3,100,3205,female,NA,25,Czech,NA,university,2,-2,1,1,not_mobile,PRIMUS_survey_27,430.519,540.967,702.511,508.973,712.151,cz_words_sociolex,university
R_10Yp1waFqCiHto4,100,3501,male,NA,27,Czech,NA,university,-2,-1,1,0,not_mobile,PRIMUS_survey_27,624.218,534.615,563.5,550.916,455.468,cz_words_sociolex,university
R_277LMDQtkMeQLXL,100,2021,female,NA,27,Czech,NA,university,0,0,-1,1,not_mobile,PRIMUS_survey_27,334.302,316.706,382.09,298.742,527.411,cz_words_sociolex,university
R_1QzpVQDnrmxXYPk,100,2253,female,NA,24,Czech,NA,university,2,-1,1,0,not_mobile,PRIMUS_survey_27,301.905,308.845,419.601,494.067,349.846,cz_words_sociolex,university
R_sItKZgCUTHrsHiV,93,1759,female,NA,23,Czech,NA,university,2,-1,1,-1,not_mobile,PRIMUS_survey_27,239.861,232.205,321.555,274.101,571.163,cz_words_sociolex,university
R_vqaABozG920QxeF,100,2796,female,NA,22,Czech,NA,high school,-1,-2,-1,-2,not_mobile,PRIMUS_survey_27,244.313,354.262,712.339,218.016,621.146,cz_words_sociolex,university
R_3CVnEqkpMBfvXsv,100,14466,male,NA,26,Czech,NA,university,-1,-2,1,2,not_mobile,PRIMUS_survey_27,563.838,815.044,780.017,412.806,856.508,cz_words_sociolex,university
R_3PAfOkbqCPcEpt0,100,1259,female,NA,22,Czech,NA,university,2,1,2,2,not_mobile,PRIMUS_survey_27,168.192,224.638,183.229,296.964,284.102,cz_words_sociolex,university
